('27', '34', '37'):6
('09', '26', '33'):5
('09', '26', '36'):2
('09', '26', '44'):6
('09', '33', '44'):4
('09', '34', '36'):2
('09', '34', '44'):7
('09', '36', '44'):5
('26', '33', '34'):4
('26', '34', '36'):6
('26', '34', '44'):4
('26', '36', '44'):2
('33', '34', '36'):7
('33', '34', '44'):5
('33', '36', '44'):2
('02', '16', '19'):7
('02', '16', '25'):3
('02', '16', '37'):5
('02', '16', '43'):5
('02', '19', '25'):5
('02', '19', '37'):4
('02', '25', '37'):7
('02', '25', '43'):5
('16', '19', '37'):4
('16', '19', '43'):2
('16', '25', '37'):6
('16', '25', '43'):3
('19', '25', '37'):4
('19', '25', '43'):4
('25', '37', '43'):3
('01', '24', '29'):5
('01', '24', '42'):5
('01', '24', '45'):4
('01', '29', '42'):2
('01', '29', '45'):6
('01', '42', '44'):5
('01', '42', '45'):5
('01', '44', '45'):7
('24', '29', '42'):5
('24', '29', '44'):2
('24', '29', '45'):4
('24', '42', '44'):2
('24', '42', '45'):1
('24', '44', '45'):3
('29', '42', '44'):11
('29', '42', '45'):4
('29', '44', '45'):8
('42', '44', '45'):6
('10', '12', '26'):6
('10', '23', '26'):1
('10', '23', '41'):5
('10', '41', '46'):6
('12', '23', '26'):2
('12', '26', '41'):4
('12', '26', '46'):5
('12', '41', '46'):3
('23', '26', '41'):6
('23', '26', '46'):3
('23', '41', '46'):1
('26', '41', '46'):4
('05', '18', '47'):3
('05', '26', '28'):5
('05', '26', '46'):7
('05', '26', '47'):4
('05', '28', '47'):6
('18', '26', '28'):3
('18', '26', '46'):3
('18', '26', '47'):5
('18', '46', '47'):8
('26', '28', '46'):6
('26', '46', '47'):8
('28', '46', '47'):7
('05', '07', '29'):7
('05', '15', '29'):6
('05', '15', '42'):4
('05', '15', '44'):3
('05', '29', '44'):5
('05', '42', '44'):2
('07', '15', '29'):9
('07', '15', '44'):5
('07', '29', '42'):5
('15', '29', '42'):5
('15', '29', '44'):5
('15', '42', '44'):5
('02', '06', '23'):2
('02', '06', '36'):3
('02', '06', '37'):6
('02', '23', '37'):6
('02', '23', '46'):6
('02', '36', '37'):4
('02', '36', '46'):3
('02', '37', '46'):5
('06', '23', '36'):4
('06', '23', '37'):7
('06', '23', '46'):1
('06', '36', '37'):5
('06', '36', '46'):5
('06', '37', '46'):3
('05', '13', '38'):4
('05', '13', '39'):4
('05', '19', '38'):4
('05', '38', '39'):5
('05', '38', '42'):1
('13', '19', '39'):6
('13', '19', '42'):5
('19', '38', '42'):1
('19', '39', '42'):3
('03', '10', '17'):2
('03', '10', '26'):5
('03', '10', '49'):11
('03', '17', '26'):4
('03', '26', '39'):4
('03', '39', '49'):7
('10', '17', '39'):11
('10', '39', '49'):4
('17', '26', '39'):5
('17', '39', '49'):7
('02', '16', '28'):1
('02', '16', '36'):4
('02', '16', '38'):3
('02', '28', '38'):6
('02', '36', '38'):3
('02', '36', '43'):3
('16', '28', '36'):5
('16', '28', '38'):5
('16', '28', '43'):7
('16', '36', '38'):5
('28', '36', '38'):3
('28', '36', '43'):2
('28', '38', '43'):7
('36', '38', '43'):1
('08', '20', '26'):3
('08', '20', '27'):5
('08', '20', '47'):4
('08', '20', '48'):3
('08', '26', '47'):6
('08', '26', '48'):5
('08', '27', '47'):5
('08', '27', '48'):4
('08', '47', '48'):3
('20', '26', '27'):2
('20', '26', '47'):5
('20', '27', '47'):5
('20', '27', '48'):1
('20', '47', '48'):3
('26', '27', '47'):2
('26', '27', '48'):5
('26', '47', '48'):5
('27', '47', '48'):4
('11', '20', '22'):5
('11', '20', '26'):2
('11', '20', '27'):8
('11', '20', '43'):6
('11', '22', '26'):6
('11', '22', '43'):3
('11', '27', '43'):4
('20', '22', '26'):4
('20', '22', '27'):7
('20', '22', '43'):2
('20', '26', '43'):2
('20', '27', '43'):3
('22', '26', '27'):11
('22', '26', '43'):5
('26', '27', '43'):5
('02', '07', '21'):4
('02', '07', '24'):4
('02', '07', '30'):5
('02', '21', '24'):4
('02', '21', '30'):8
('02', '21', '42'):2
('02', '24', '30'):4
('02', '24', '42'):5
('07', '21', '24'):2
('07', '21', '30'):5
('07', '24', '42'):3
('07', '30', '42'):3
('21', '24', '30'):2
('21', '24', '42'):1
('21', '30', '42'):3
('24', '30', '42'):4
('10', '19', '20'):3
('10', '19', '42'):4
('10', '20', '25'):5
('10', '20', '42'):1
('10', '39', '42'):8
('19', '20', '39'):4
('19', '20', '42'):4
('20', '25', '39'):4
('20', '39', '42'):4
('25', '39', '42'):7
('10', '15', '21'):6
('10', '15', '42'):3
('10', '15', '43'):3
('10', '21', '22'):1
('10', '22', '42'):2
('10', '22', '43'):4
('15', '21', '22'):4
('15', '21', '43'):7
('15', '42', '43'):5
('21', '22', '42'):4
('21', '22', '43'):3
('22', '42', '43'):4
('10', '16', '28'):1
('10', '16', '37'):2
('10', '16', '39'):7
('10', '28', '37'):6
('10', '28', '40'):6
('10', '37', '39'):1
('10', '39', '40'):4
('16', '28', '37'):3
('16', '28', '39'):2
('16', '28', '40'):5
('16', '37', '39'):4
('16', '37', '40'):3
('16', '39', '40'):4
('28', '37', '39'):3
('28', '37', '40'):4
('28', '39', '40'):3
('37', '39', '40'):9
('10', '14', '27'):6
('10', '22', '27'):2
('10', '22', '36'):8
('10', '26', '27'):6
('10', '26', '36'):4
('14', '22', '26'):10
('14', '22', '27'):7
('14', '22', '36'):2
('14', '27', '36'):4
('22', '26', '36'):5
('26', '27', '36'):3
('10', '20', '29'):5
('10', '20', '33'):1
('10', '20', '41'):3
('10', '29', '33'):7
('10', '30', '33'):2
('10', '30', '41'):4
('10', '33', '41'):4
('20', '29', '30'):4
('20', '29', '33'):4
('20', '29', '41'):5
('20', '30', '33'):2
('20', '30', '41'):4
('20', '33', '41'):2
('29', '30', '33'):6
('29', '30', '41'):4
('16', '32', '34'):3
('16', '32', '36'):6
('16', '32', '45'):2
('16', '32', '46'):4
('16', '34', '36'):6
('16', '34', '45'):6
('16', '34', '46'):3
('16', '36', '45'):4
('16', '36', '46'):4
('16', '45', '46'):8
('32', '34', '36'):2
('32', '34', '45'):4
('32', '34', '46'):8
('32', '36', '46'):4
('32', '45', '46'):4
('34', '36', '46'):4
('34', '45', '46'):5
('36', '45', '46'):4
('03', '10', '16'):2
('03', '10', '27'):3
('03', '10', '37'):5
('03', '16', '27'):3
('03', '16', '34'):3
('10', '16', '27'):4
('10', '27', '37'):3
('10', '34', '37'):4
('16', '27', '34'):2
('16', '27', '37'):2
('16', '34', '37'):5
('25', '31', '39'):5
('25', '37', '39'):6
('25', '37', '49'):8
('25', '39', '44'):5
('25', '39', '49'):5
('25', '44', '49'):9
('31', '37', '49'):4
('31', '39', '44'):8
('31', '39', '49'):5
('31', '44', '49'):4
('37', '39', '44'):6
('37', '39', '49'):4
('37', '44', '49'):6
('39', '44', '49'):3
('03', '10', '11'):3
('03', '10', '19'):9
('03', '11', '13'):4
('03', '11', '31'):3
('03', '13', '19'):3
('03', '19', '31'):5
('10', '11', '19'):3
('10', '11', '31'):3
('10', '13', '19'):5
('10', '19', '31'):4
('11', '13', '19'):5
('11', '13', '31'):5
('11', '19', '31'):5
('08', '11', '12'):5
('08', '11', '27'):6
('08', '11', '41'):3
('08', '11', '44'):8
('08', '12', '27'):5
('08', '12', '44'):5
('08', '27', '41'):5
('08', '27', '44'):4
('08', '41', '44'):3
('11', '12', '27'):5
('11', '12', '41'):2
('11', '41', '44'):4
('12', '27', '44'):4
('12', '41', '44'):3
('27', '41', '44'):6
('01', '02', '03'):7
('01', '02', '40'):2
('01', '02', '43'):1
('01', '03', '43'):4
('01', '28', '43'):5
('02', '03', '43'):6
('02', '28', '40'):4
('28', '40', '43'):2
('03', '27', '47'):4
('03', '29', '37'):4
('03', '37', '47'):5
('27', '29', '36'):1
('27', '29', '37'):5
('27', '29', '47'):2
('27', '36', '47'):7
('27', '37', '47'):8
('29', '36', '47'):6
('36', '37', '47'):4
('21', '24', '38'):7
('21', '24', '39'):4
('21', '24', '45'):4
('21', '24', '46'):5
('21', '38', '39'):3
('21', '38', '45'):3
('21', '38', '46'):5
('21', '39', '45'):4
('21', '39', '46'):4
('24', '38', '39'):7
('24', '38', '45'):7
('24', '38', '46'):5
('24', '39', '45'):6
('24', '39', '46'):6
('24', '45', '46'):2
('38', '39', '46'):4
('38', '45', '46'):6
('39', '45', '46'):3
('01', '09', '25'):8
('01', '14', '25'):5
('01', '14', '28'):6
('01', '25', '29'):3
('01', '28', '29'):5
('09', '14', '25'):6
('09', '14', '28'):6
('09', '14', '29'):4
('09', '25', '28'):4
('09', '25', '29'):3
('09', '28', '29'):6
('14', '25', '28'):7
('14', '25', '29'):4
('14', '28', '29'):6
('03', '05', '10'):7
('03', '05', '21'):6
('03', '05', '26'):6
('03', '05', '49'):6
('03', '10', '21'):5
('03', '21', '49'):4
('05', '10', '21'):2
('05', '10', '26'):3
('05', '10', '49'):4
('05', '21', '26'):4
('10', '21', '26'):3
('10', '21', '49'):2
('09', '19', '22'):4
('09', '19', '29'):3
('09', '19', '37'):3
('09', '19', '44'):6
('09', '22', '37'):4
('09', '22', '44'):4
('09', '29', '37'):6
('09', '29', '44'):5
('09', '37', '44'):9
('19', '22', '29'):6
('19', '22', '37'):7
('19', '22', '44'):5
('19', '29', '44'):4
('19', '37', '44'):4
('22', '29', '37'):3
('22', '37', '44'):6
('29', '37', '44'):5
('09', '21', '31'):9
('09', '21', '35'):4
('09', '21', '43'):4
('09', '21', '47'):8
('09', '31', '35'):3
('09', '31', '43'):6
('09', '31', '47'):3
('09', '35', '43'):6
('09', '43', '47'):7
('21', '31', '35'):4
('21', '31', '43'):2
('21', '31', '47'):4
('21', '35', '43'):3
('31', '35', '43'):3
('31', '35', '47'):2
('31', '43', '47'):4
('10', '13', '27'):5
('10', '13', '29'):3
('10', '13', '37'):3
('10', '27', '29'):4
('10', '29', '37'):4
('10', '29', '45'):3
('10', '37', '45'):4
('13', '27', '29'):5
('13', '27', '37'):5
('13', '27', '45'):2
('06', '11', '28'):6
('06', '21', '22'):5
('06', '21', '28'):4
('06', '21', '41'):5
('06', '22', '28'):6
('06', '22', '41'):5
('11', '21', '22'):7
('11', '21', '28'):6
('11', '22', '41'):5
('11', '28', '41'):3
('21', '22', '41'):4
('21', '28', '41'):4
('22', '28', '41'):6
('01', '09', '17'):9
('01', '09', '38'):4
('01', '09', '43'):4
('01', '17', '19'):3
('01', '19', '43'):3
('01', '38', '43'):6
('09', '17', '19'):5
('09', '17', '38'):7
('09', '17', '43'):5
('09', '19', '38'):5
('09', '19', '43'):5
('09', '38', '43'):6
('17', '19', '43'):5
('17', '38', '43'):4
('07', '15', '16'):4
('07', '15', '35'):4
('07', '16', '35'):5
('07', '16', '37'):5
('07', '16', '38'):4
('07', '35', '37'):5
('07', '35', '38'):4
('07', '37', '38'):3
('15', '16', '35'):4
('15', '16', '37'):2
('15', '35', '37'):6
('15', '35', '38'):4
('15', '37', '38'):6
('16', '35', '37'):1
('16', '37', '38'):4
('35', '37', '38'):3
('15', '21', '26'):5
('15', '21', '28'):3
('15', '21', '35'):2
('15', '22', '26'):6
('15', '22', '35'):6
('15', '26', '28'):3
('15', '26', '35'):5
('15', '28', '35'):1
('21', '22', '35'):1
('21', '26', '28'):6
('21', '28', '35'):3
('22', '26', '28'):4
('22', '26', '35'):7
('22', '28', '35'):3
('26', '28', '35'):2
('18', '23', '24'):1
('18', '23', '45'):3
('18', '23', '48'):9
('18', '24', '45'):1
('18', '24', '48'):3
('18', '33', '45'):8
('18', '33', '48'):4
('18', '45', '48'):4
('23', '24', '33'):3
('23', '24', '45'):1
('23', '24', '48'):4
('23', '33', '45'):1
('23', '33', '48'):3
('24', '33', '48'):3
('24', '45', '48'):6
('33', '45', '48'):4
('07', '14', '31'):7
('07', '14', '43'):6
('07', '29', '31'):5
('07', '29', '46'):6
('07', '31', '46'):3
('14', '29', '31'):5
('14', '29', '43'):5
('14', '31', '46'):7
('29', '31', '43'):7
('29', '31', '46'):6
('29', '43', '46'):1
('12', '13', '26'):1
('12', '13', '30'):7
('12', '13', '39'):3
('12', '13', '46'):3
('12', '26', '30'):4
('12', '26', '39'):2
('12', '30', '39'):6
('12', '39', '46'):6
('13', '26', '30'):5
('13', '26', '39'):8
('13', '26', '46'):2
('13', '30', '39'):8
('13', '30', '46'):2
('13', '39', '46'):9
('26', '30', '46'):3
('30', '39', '46'):6
('09', '14', '22'):7
('09', '14', '26'):7
('09', '14', '48'):6
('09', '15', '26'):4
('09', '15', '48'):1
('09', '22', '26'):3
('09', '26', '48'):5
('14', '15', '48'):9
('14', '22', '48'):4
('14', '26', '48'):5
('15', '26', '48'):3
('22', '26', '48'):5
('02', '13', '49'):3
('02', '19', '34'):4
('02', '32', '34'):3
('13', '19', '32'):2
('13', '19', '34'):3
('13', '19', '49'):5
('19', '32', '34'):4
('19', '34', '49'):2
('07', '14', '23'):6
('07', '14', '27'):5
('07', '23', '27'):4
('07', '23', '31'):2
('07', '23', '45'):7
('07', '27', '45'):5
('07', '31', '45'):3
('14', '23', '27'):5
('14', '23', '31'):5
('14', '23', '45'):3
('14', '27', '31'):4
('14', '27', '45'):4
('14', '31', '45'):3
('23', '27', '31'):4
('23', '27', '45'):2
('27', '31', '45'):4
('08', '13', '27'):5
('08', '13', '49'):2
('08', '17', '49'):6
('08', '27', '32'):1
('08', '27', '49'):2
('08', '32', '49'):8
('13', '17', '27'):4
('13', '17', '49'):1
('13', '27', '32'):5
('17', '27', '32'):3
('17', '27', '49'):4
('17', '32', '49'):3
('27', '32', '49'):2
('01', '02', '12'):4
('01', '02', '18'):2
('01', '03', '18'):7
('01', '03', '27'):4
('01', '18', '27'):3
('02', '03', '12'):4
('02', '12', '18'):5
('02', '12', '27'):6
('02', '18', '27'):3
('03', '12', '18'):4
('03', '12', '27'):4
('03', '18', '27'):5
('12', '18', '27'):7
('07', '09', '14'):5
('07', '09', '35'):6
('07', '09', '39'):3
('07', '14', '35'):6
('07', '35', '39'):6
('07', '35', '48'):1
('09', '14', '35'):4
('09', '14', '39'):9
('09', '35', '39'):5
('09', '35', '48'):5
('09', '39', '48'):7
('14', '35', '39'):4
('14', '39', '48'):9
('35', '39', '48'):7
('12', '15', '18'):4
('12', '15', '21'):10
('12', '15', '32'):5
('12', '18', '21'):4
('12', '18', '32'):5
('12', '18', '43'):3
('12', '21', '32'):5
('12', '21', '43'):5
('15', '18', '21'):6
('15', '18', '32'):4
('15', '18', '43'):4
('15', '32', '43'):5
('18', '21', '32'):7
('18', '21', '43'):1
('18', '32', '43'):2
('12', '15', '30'):2
('12', '15', '44'):7
('12', '21', '44'):6
('12', '21', '47'):6
('15', '21', '30'):4
('15', '21', '44'):7
('15', '21', '47'):6
('15', '30', '44'):4
('15', '30', '47'):5
('15', '44', '47'):2
('21', '30', '44'):9
('21', '30', '47'):5
('21', '44', '47'):5
('30', '44', '47'):4
('05', '23', '28'):4
('05', '23', '30'):3
('05', '23', '42'):6
('05', '25', '30'):3
('05', '25', '42'):4
('23', '25', '28'):3
('23', '25', '30'):4
('23', '25', '42'):7
('23', '28', '30'):1
('23', '28', '42'):7
('23', '30', '42'):4
('25', '28', '30'):6
('25', '30', '42'):2
('06', '11', '45'):6
('06', '17', '21'):3
('06', '17', '36'):6
('06', '17', '45'):3
('06', '21', '36'):11
('06', '21', '45'):2
('06', '36', '45'):9
('11', '17', '36'):6
('11', '17', '45'):8
('11', '21', '45'):3
('11', '36', '45'):6
('17', '21', '36'):3
('17', '21', '45'):2
('21', '36', '45'):4
('14', '21', '22'):3
('14', '21', '44'):4
('14', '22', '49'):3
('14', '26', '44'):7
('14', '44', '49'):4
('21', '22', '49'):3
('21', '26', '44'):9
('21', '44', '49'):2
('22', '44', '49'):5
('26', '44', '49'):7
('02', '15', '21'):3
('02', '15', '39'):4
('02', '15', '44'):2
('02', '15', '48'):3
('02', '21', '39'):6
('02', '21', '44'):6
('02', '21', '48'):6
('02', '39', '44'):8
('02', '44', '48'):5
('15', '21', '39'):8
('15', '21', '48'):4
('15', '39', '44'):2
('15', '39', '48'):4
('15', '44', '48'):3
('21', '39', '44'):8
('21', '39', '48'):5
('21', '44', '48'):5
('04', '17', '19'):5
('04', '17', '38'):4
('04', '17', '48'):4
('04', '19', '36'):4
('04', '36', '38'):4
('04', '36', '48'):6
('17', '19', '36'):2
('17', '19', '48'):6
('17', '36', '38'):6
('17', '36', '48'):6
('17', '38', '48'):3
('19', '36', '38'):2
('36', '38', '48'):5
('11', '14', '16'):5
('11', '14', '18'):3
('11', '14', '39'):8
('11', '14', '41'):2
('11', '16', '18'):2
('11', '16', '39'):5
('11', '18', '41'):4
('11', '39', '41'):4
('14', '16', '18'):5
('14', '16', '39'):6
('14', '16', '41'):6
('14', '18', '39'):4
('14', '18', '41'):2
('16', '18', '39'):3
('16', '39', '41'):3
('03', '16', '19'):4
('03', '16', '30'):4
('03', '16', '36'):4
('03', '16', '47'):4
('03', '19', '47'):9
('03', '30', '36'):4
('16', '19', '30'):2
('16', '19', '36'):4
('16', '19', '47'):5
('16', '30', '36'):6
('16', '30', '47'):5
('16', '36', '47'):7
('19', '30', '36'):4
('19', '36', '47'):4
('30', '36', '47'):6
('01', '15', '27'):4
('01', '15', '31'):3
('01', '15', '33'):6
('01', '27', '33'):5
('01', '29', '31'):6
('01', '29', '33'):7
('01', '31', '33'):2
('15', '27', '29'):4
('15', '27', '31'):3
('15', '29', '31'):5
('15', '31', '33'):3
('27', '29', '31'):5
('27', '29', '33'):1
('27', '31', '33'):6
('29', '31', '33'):2
('07', '15', '17'):3
('07', '15', '28'):7
('07', '15', '45'):3
('07', '15', '47'):4
('07', '17', '28'):4
('07', '17', '45'):3
('07', '17', '47'):5
('07', '28', '45'):10
('07', '28', '47'):2
('15', '17', '28'):3
('15', '17', '47'):4
('15', '28', '45'):4
('15', '28', '47'):3
('17', '28', '45'):4
('17', '45', '47'):11
('11', '21', '24'):1
('11', '21', '26'):5
('11', '21', '38'):4
('11', '24', '26'):4
('11', '26', '35'):4
('11', '26', '38'):5
('11', '35', '38'):4
('21', '24', '26'):6
('21', '24', '35'):6
('21', '26', '38'):3
('24', '26', '35'):3
('24', '26', '38'):4
('09', '21', '48'):6
('09', '34', '35'):5
('09', '34', '47'):6
('09', '34', '48'):3
('09', '47', '48'):4
('21', '34', '47'):2
('21', '34', '48'):5
('34', '35', '47'):5
('34', '35', '48'):4
('03', '06', '11'):4
('03', '06', '15'):1
('03', '06', '22'):1
('03', '06', '24'):6
('03', '11', '15'):9
('03', '11', '22'):5
('03', '15', '24'):3
('06', '15', '24'):3
('06', '22', '24'):5
('11', '15', '24'):3
('15', '22', '24'):4
('05', '08', '27'):3
('05', '08', '30'):2
('05', '08', '47'):7
('05', '08', '49'):7
('05', '27', '30'):4
('05', '27', '47'):7
('05', '47', '49'):4
('08', '30', '47'):5
('08', '30', '49'):5
('08', '47', '49'):3
('27', '30', '49'):5
('30', '47', '49'):2
('04', '15', '21'):5
('04', '15', '28'):2
('04', '15', '42'):3
('04', '16', '21'):4
('04', '16', '28'):2
('04', '16', '42'):4
('04', '21', '42'):3
('04', '28', '42'):5
('15', '16', '21'):4
('15', '16', '28'):2
('15', '16', '42'):3
('15', '28', '42'):5
('16', '21', '28'):5
('16', '21', '42'):6
('21', '28', '42'):5
('02', '19', '44'):5
('02', '19', '45'):3
('02', '40', '44'):1
('04', '19', '40'):4
('04', '40', '44'):5
('04', '44', '45'):5
('19', '40', '44'):5
('19', '40', '45'):1
('40', '44', '45'):4
('18', '19', '25'):5
('18', '19', '29'):3
('18', '19', '32'):5
('18', '19', '41'):6
('18', '25', '32'):3
('18', '25', '41'):4
('18', '29', '32'):6
('19', '25', '32'):3
('19', '25', '41'):7
('19', '29', '32'):2
('19', '32', '41'):2
('25', '29', '32'):3
('25', '32', '41'):1
('15', '18', '29'):4
('15', '18', '40'):4
('15', '18', '47'):3
('15', '21', '29'):4
('15', '21', '40'):5
('15', '29', '40'):6
('15', '40', '47'):6
('18', '21', '29'):4
('18', '21', '40'):4
('18', '21', '47'):4
('18', '29', '47'):6
('21', '29', '40'):4
('21', '29', '47'):2
('21', '40', '47'):5
('29', '40', '47'):7
('03', '22', '45'):5
('03', '22', '47'):4
('03', '36', '39'):5
('03', '36', '45'):7
('03', '39', '45'):5
('03', '39', '47'):3
('22', '36', '39'):1
('22', '36', '45'):4
('22', '36', '47'):6
('22', '39', '45'):5
('22', '39', '47'):5
('36', '39', '45'):7
('36', '39', '47'):6
('36', '45', '47'):8
('39', '45', '47'):7
('01', '10', '14'):6
('01', '10', '33'):4
('01', '10', '39'):4
('01', '10', '44'):6
('01', '14', '33'):2
('01', '14', '39'):3
('01', '33', '39'):7
('01', '33', '44'):5
('01', '39', '44'):6
('10', '33', '39'):3
('10', '33', '44'):5
('14', '33', '39'):5
('14', '33', '44'):4
('14', '39', '44'):3
('33', '39', '44'):3
('06', '16', '17'):2
('06', '16', '25'):3
('06', '16', '36'):6
('06', '16', '37'):3
('06', '17', '37'):4
('06', '25', '36'):6
('06', '25', '37'):7
('16', '17', '25'):4
('16', '17', '36'):2
('16', '17', '37'):2
('16', '25', '36'):2
('16', '36', '37'):4
('17', '25', '36'):1
('17', '25', '37'):4
('17', '36', '37'):5
('25', '36', '37'):4
('04', '05', '22'):5
('04', '05', '32'):5
('04', '05', '44'):7
('04', '22', '32'):7
('04', '22', '44'):2
('04', '32', '44'):3
('05', '22', '32'):5
('05', '22', '44'):5
('05', '22', '45'):4
('05', '32', '44'):7
('05', '32', '45'):7
('05', '44', '45'):6
('22', '32', '44'):3
('22', '32', '45'):6
('22', '44', '45'):5
('01', '07', '10'):4
('01', '07', '23'):6
('01', '07', '38'):5
('01', '07', '47'):4
('01', '10', '38'):3
('01', '10', '47'):5
('01', '38', '47'):2
('07', '10', '23'):4
('07', '10', '38'):7
('07', '10', '47'):4
('07', '23', '38'):2
('07', '23', '47'):6
('07', '38', '47'):3
('10', '23', '47'):5
('10', '38', '47'):7
('03', '08', '25'):2
('03', '08', '30'):2
('03', '08', '38'):3
('03', '20', '25'):2
('03', '20', '30'):6
('03', '20', '38'):3
('03', '25', '30'):3
('03', '25', '38'):3
('08', '20', '25'):3
('08', '20', '30'):4
('08', '20', '38'):3
('08', '25', '30'):5
('08', '30', '38'):4
('20', '25', '30'):6
('20', '25', '38'):7
('20', '30', '38'):2
('25', '30', '38'):2
('17', '22', '47'):2
('17', '38', '44'):4
('17', '38', '47'):4
('17', '38', '49'):3
('17', '44', '47'):5
('17', '44', '49'):3
('17', '47', '49'):8
('22', '38', '44'):6
('22', '38', '47'):3
('22', '38', '49'):4
('38', '44', '47'):6
('38', '44', '49'):4
('38', '47', '49'):7
('44', '47', '49'):3
('06', '17', '19'):7
('06', '17', '29'):5
('06', '17', '31'):1
('06', '17', '38'):3
('06', '19', '29'):6
('06', '29', '31'):4
('06', '31', '38'):4
('17', '19', '29'):8
('17', '19', '31'):6
('17', '29', '38'):6
('10', '16', '17'):5
('10', '16', '23'):3
('10', '16', '43'):5
('10', '17', '23'):2
('10', '17', '43'):6
('10', '23', '27'):3
('10', '23', '43'):3
('10', '27', '43'):3
('16', '17', '23'):3
('16', '17', '27'):5
('16', '17', '43'):4
('16', '23', '27'):3
('16', '27', '43'):5
('17', '23', '27'):11
('17', '23', '43'):1
('17', '27', '43'):1
('23', '27', '43'):7
('03', '23', '25'):4
('03', '23', '37'):5
('03', '23', '46'):3
('03', '25', '37'):3
('03', '25', '43'):5
('03', '25', '46'):4
('23', '25', '37'):4
('23', '25', '43'):5
('23', '43', '46'):1
('25', '37', '46'):5
('25', '43', '46'):6
('04', '06', '15'):6
('04', '06', '21'):6
('04', '06', '40'):7
('04', '15', '26'):1
('04', '21', '26'):4
('04', '26', '40'):7
('06', '15', '21'):3
('06', '15', '26'):3
('06', '15', '40'):7
('15', '26', '40'):4
('03', '05', '19'):5
('03', '05', '35'):6
('03', '19', '40'):4
('03', '35', '40'):5
('03', '40', '47'):5
('05', '19', '40'):5
('05', '19', '47'):4
('05', '35', '40'):10
('05', '35', '47'):8
('05', '40', '47'):5
('19', '35', '40'):4
('19', '35', '47'):5
('19', '40', '47'):2
('35', '40', '47'):5
('02', '20', '29'):5
('02', '20', '34'):2
('02', '20', '36'):3
('02', '29', '36'):5
('20', '22', '29'):8
('20', '22', '34'):4
('20', '29', '34'):3
('20', '29', '36'):4
('20', '34', '36'):4
('22', '29', '36'):5
('22', '34', '36'):8
('29', '34', '36'):5
('07', '15', '48'):3
('07', '28', '29'):8
('07', '28', '38'):4
('07', '29', '38'):3
('07', '29', '48'):7
('07', '38', '48'):1
('15', '28', '29'):4
('15', '28', '38'):3
('15', '28', '48'):2
('28', '29', '48'):2
('28', '38', '48'):7
('04', '13', '48'):7
('04', '26', '41'):2
('04', '26', '48'):7
('04', '40', '41'):6
('04', '40', '48'):3
('04', '41', '48'):3
('13', '26', '41'):4
('13', '26', '48'):6
('13', '40', '48'):3
('13', '41', '48'):7
('26', '40', '41'):5
('26', '40', '48'):6
('08', '19', '49'):5
('08', '24', '25'):7
('08', '24', '29'):1
('08', '24', '49'):7
('08', '25', '49'):3
('08', '29', '49'):3
('19', '24', '49'):5
('19', '25', '49'):7
('19', '29', '49'):5
('24', '25', '29'):2
('24', '25', '49'):4
('24', '29', '49'):7
('25', '29', '49'):3
('03', '10', '40'):3
('03', '10', '42'):5
('03', '28', '42'):5
('03', '34', '40'):5
('03', '34', '42'):3
('10', '28', '42'):5
('10', '34', '40'):4
('10', '34', '42'):5
('10', '40', '42'):2
('28', '34', '40'):6
('28', '40', '42'):5
('34', '40', '42'):5
('27', '30', '36'):2
('27', '30', '40'):5
('27', '35', '40'):7
('27', '35', '49'):2
('27', '36', '40'):2
('27', '36', '49'):3
('27', '40', '49'):6
('30', '35', '36'):3
('30', '35', '40'):5
('30', '35', '49'):2
('30', '36', '40'):4
('30', '36', '49'):4
('35', '36', '40'):6
('35', '36', '49'):7
('35', '40', '49'):5
('36', '40', '49'):6
('07', '08', '27'):8
('07', '08', '37'):6
('07', '08', '45'):8
('07', '27', '37'):5
('07', '37', '45'):7
('07', '41', '45'):3
('08', '37', '41'):4
('08', '41', '45'):6
('27', '37', '41'):6
('27', '41', '45'):8
('37', '41', '45'):6
('08', '21', '27'):3
('08', '21', '43'):6
('08', '21', '47'):3
('08', '25', '27'):2
('08', '25', '43'):5
('08', '25', '47'):9
('08', '27', '43'):5
('08', '43', '47'):4
('21', '25', '27'):4
('21', '25', '47'):3
('21', '27', '43'):4
('21', '27', '47'):6
('25', '27', '43'):4
('27', '43', '47'):8
('05', '07', '23'):2
('05', '07', '25'):5
('05', '07', '33'):5
('05', '23', '33'):5
('05', '33', '42'):3
('07', '23', '25'):4
('07', '23', '42'):4
('07', '25', '33'):3
('07', '25', '42'):4
('07', '33', '42'):2
('23', '25', '33'):3
('23', '33', '42'):5
('08', '24', '34'):1
('08', '24', '37'):3
('08', '24', '43'):3
('08', '24', '48'):2
('08', '34', '37'):4
('08', '34', '43'):1
('08', '34', '48'):3
('08', '37', '43'):4
('08', '37', '48'):2
('08', '43', '48'):1
('24', '34', '37'):3
('24', '34', '43'):3
('24', '34', '48'):4
('24', '37', '48'):4
('24', '43', '48'):4
('34', '37', '43'):4
('34', '37', '48'):5
('37', '43', '48'):4
('02', '05', '14'):7
('02', '05', '18'):5
('02', '14', '18'):4
('05', '14', '18'):3
('05', '14', '35'):2
('05', '14', '49'):4
('05', '35', '49'):7
('14', '18', '35'):3
('14', '18', '49'):4
('07', '08', '24'):4
('07', '08', '36'):6
('07', '24', '32'):2
('07', '24', '36'):4
('07', '24', '41'):4
('07', '32', '36'):1
('07', '32', '41'):3
